Path,Label
C:\Users\saraz\ITI\Graduation\Camera 2\train/c1\4965.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c1\4992.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c1\51042.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c1\51061.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c1\51082.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c1\51154.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c1\51157.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c1\51202.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c1\51253.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c1\51258.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c1\51306.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c1\51354.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c1\51381.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c1\51410.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c1\51474.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c1\51501.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c1\51530.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c1\51610.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c1\5922.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c1\5962.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c1\5981.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c1\5986.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c1\81004.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c1\81068.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c1\81087.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c1\81108.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c1\81148.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c1\81204.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c1\81247.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c1\81268.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c1\81332.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c1\81388.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c1\81399.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c1\81444.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c1\81492.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c1\81532.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c1\81583.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c1\8896.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c1\8899.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c1\8956.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c1\8964.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c1\8975.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\03597.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\03628.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\03649.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\03701.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\03704.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\03784.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\03813.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\03860.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\03921.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\03932.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\04004.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\04045.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\04117.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\04165.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\04241.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\04297.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\04413.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\04501.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\04621.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\04725.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\101791.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\101835.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\101847.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\101867.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\101891.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\101915.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\101947.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\101975.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\102007.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\102035.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\102063.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\102095.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\102155.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\102175.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\102203.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\102235.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\102255.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\102287.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\102335.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\102371.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\111798.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\111858.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\111886.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\111922.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\111954.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\111982.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\112010.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\112046.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\112082.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\112118.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\112154.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\112202.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\112242.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\112266.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\112310.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\112346.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\112374.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\112402.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\112426.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\112502.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\11796.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\11799.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\11840.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\11908.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\11963.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\11976.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\12040.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\12099.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\12100.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\12176.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\121794.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\121822.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\121854.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\121886.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\121918.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\121954.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\121994.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\122026.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\122070.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\122114.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\122162.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\122202.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\122258.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\122306.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\12232.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\122354.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\122406.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\122466.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\122510.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\122562.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\122626.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\12267.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\12312.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\12400.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\12411.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\12488.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\12528.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\12539.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\12588.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\12644.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\21798.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\21830.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\21869.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\21890.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\21962.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\21977.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\22026.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\22090.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\22105.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\22154.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\22210.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\22233.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\22274.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\22346.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\22377.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\22402.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\22458.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\22514.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\22586.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\22658.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\31795.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\31798.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\31847.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\31871.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\31914.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\32010.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\32023.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\32130.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\32223.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\32266.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\32280.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\32287.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\32351.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\32407.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\32432.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\32455.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\32498.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\32512.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\32519.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\32663.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\41800.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\41833.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\41865.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\41897.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\41900.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\41929.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\41945.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\41985.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\42004.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\42033.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\42065.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\42121.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\42164.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\42169.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\42217.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\42265.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\42313.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\42348.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\42369.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\42476.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\51792.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\51795.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\51872.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\51919.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\51936.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\51992.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\52047.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\52048.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\52069.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\52093.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\52112.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\52167.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\52168.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\52248.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\52287.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\52413.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\52423.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\52440.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\52581.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\52592.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\81794.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\81797.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\81870.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\81894.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\81897.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\81950.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\82006.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\82025.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\82062.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\82110.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\82137.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\82158.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\82206.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\82270.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\82289.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\82342.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\82414.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\82441.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\82486.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c2\82550.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\05397.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\05416.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\05456.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\05492.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\05540.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\05581.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\05616.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\05648.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\05697.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\05801.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\05897.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\06009.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\06089.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\06177.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\06273.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\06361.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\06449.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\06569.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\06665.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\06777.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\102686.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\102746.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\102770.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\102806.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\102866.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\102910.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\102970.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\103006.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\103042.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\103074.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\103106.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\103134.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\103178.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\103218.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\103230.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\103254.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\103278.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\103306.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\103338.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\103346.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\112696.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\112716.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\112748.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\112784.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\112824.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\112860.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\112892.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\112924.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\112960.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\113000.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\113036.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\113076.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\113128.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\113164.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\113196.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\113240.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\113284.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\113320.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\113352.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\113384.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\122712.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\122748.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\122812.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\122848.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\122880.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\122908.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\122940.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\123012.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\123052.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\123080.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\123124.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\123156.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\123192.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\123228.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\123256.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\123300.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\123332.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\123364.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\123400.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\123444.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\12698.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\12699.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\12751.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\12831.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\12854.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\12903.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\12975.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\12998.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\13087.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\13150.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\13167.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\13247.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\13343.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\13350.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\13416.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\13419.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\13483.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\13504.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\13526.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\13539.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\22697.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\22700.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\22729.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\22825.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\22896.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\22933.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\23053.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\23080.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\23149.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\23224.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\23257.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\23267.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\23360.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\23365.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\23399.jpg,1
C:\Users\saraz\ITI\Graduation\Camera 2\train/c3\23461.jpg,1
